OG0010653	BalsamFir79248		FraserFir103196, FraserFir107129, FraserFir169441, FraserFir181591, FraserFir31785, FraserFir98056
OG0010671	BalsamFir80255		FraserFir128534, FraserFir129045, FraserFir161622, FraserFir177444, FraserFir177501, FraserFir178579
OG0010678	BalsamFir80675		FraserFir109932, FraserFir120257, FraserFir140524, FraserFir158898, FraserFir174978, FraserFir96770
OG0010684	BalsamFir81210		FraserFir133884, FraserFir142254, FraserFir148533, FraserFir155772, FraserFir187730, FraserFir204620
OG0010688	BalsamFir81473		FraserFir182891, FraserFir187391, FraserFir192930, FraserFir201185, FraserFir201277, FraserFir202596
OG0010700	BalsamFir82308, BalsamFir96041		FraserFir105542, FraserFir145911, FraserFir178834, FraserFir203301, FraserFir74290
OG0010702	BalsamFir82377		FraserFir118740, FraserFir118781, FraserFir130980, FraserFir161015, FraserFir161390, FraserFir200025
OG0010713	BalsamFir102791, BalsamFir83399, BalsamFir95005		FraserFir115651, FraserFir156956, FraserFir201870, FraserFir203997
OG0010715	BalsamFir83422		FraserFir147954, FraserFir150510, FraserFir196559, FraserFir199158, FraserFir61699, FraserFir87969
OG0010720	BalsamFir83716		FraserFir103961, FraserFir124447, FraserFir136125, FraserFir138908, FraserFir62959, FraserFir98146
OG0010728	BalsamFir84100		FraserFir112657, FraserFir160201, FraserFir165541, FraserFir168768, FraserFir169872, FraserFir177457
OG0010733	BalsamFir84491, BalsamFir89691		FraserFir102398, FraserFir113936, FraserFir124254, FraserFir151942, FraserFir66059
OG0010736	BalsamFir84622		FraserFir109155, FraserFir52284, FraserFir56397, FraserFir79973, FraserFir92616, FraserFir97680
OG0010738	BalsamFir84822		FraserFir145151, FraserFir152876, FraserFir162361, FraserFir174245, FraserFir188314, FraserFir56703
OG0010745	BalsamFir85278, BalsamFir86725		FraserFir127581, FraserFir144220, FraserFir168338, FraserFir173863, FraserFir180268
OG0010758	BalsamFir86143		FraserFir135357, FraserFir145608, FraserFir170827, FraserFir186099, FraserFir192157, FraserFir61051
OG0010766	BalsamFir100788, BalsamFir86763		FraserFir125927, FraserFir164958, FraserFir33369, FraserFir35254, FraserFir96533
OG0010769	BalsamFir86846		FraserFir124200, FraserFir133672, FraserFir154659, FraserFir154781, FraserFir181449, FraserFir69106
OG0010770	BalsamFir86898		FraserFir124777, FraserFir137492, FraserFir140617, FraserFir166964, FraserFir198363, FraserFir205143
OG0010777	BalsamFir87262		FraserFir153495, FraserFir161002, FraserFir192546, FraserFir51282, FraserFir73598, FraserFir95716
OG0010782	BalsamFir87616		FraserFir35768, FraserFir37957, FraserFir42056, FraserFir42724, FraserFir43717, FraserFir81244
OG0010792	BalsamFir88245		FraserFir122837, FraserFir145015, FraserFir149326, FraserFir184451, FraserFir204060, FraserFir29619
OG0010795	BalsamFir88467		FraserFir158252, FraserFir169347, FraserFir181105, FraserFir57088, FraserFir57296, FraserFir87114
OG0010798	BalsamFir88682		FraserFir145309, FraserFir155884, FraserFir162255, FraserFir181817, FraserFir189385, FraserFir200297
OG0010805	BalsamFir89166		FraserFir110561, FraserFir167769, FraserFir171588, FraserFir173415, FraserFir180443, FraserFir206415
OG0010806	BalsamFir89203		FraserFir101945, FraserFir105501, FraserFir111829, FraserFir171829, FraserFir91477, FraserFir99071
OG0010807	BalsamFir89256		FraserFir107843, FraserFir139286, FraserFir14946, FraserFir175444, FraserFir205145, FraserFir33368
OG0010811	BalsamFir89521		FraserFir196746, FraserFir197500, FraserFir70745, FraserFir74788, FraserFir89590, FraserFir97187
OG0010812	BalsamFir89580		FraserFir131837, FraserFir158690, FraserFir166996, FraserFir188513, FraserFir67675, FraserFir91100
OG0010813	BalsamFir89742		FraserFir123018, FraserFir154297, FraserFir174896, FraserFir207153, FraserFir31760, FraserFir91435
OG0010815	BalsamFir89765		FraserFir135837, FraserFir14480, FraserFir188594, FraserFir209846, FraserFir77855, FraserFir98400
OG0010816	BalsamFir89786		FraserFir112368, FraserFir126549, FraserFir140649, FraserFir184978, FraserFir187691, FraserFir37904
OG0010827	BalsamFir90926		FraserFir136038, FraserFir193109, FraserFir33657, FraserFir35103, FraserFir78802, FraserFir80724
OG0010840	BalsamFir92022		FraserFir127422, FraserFir140939, FraserFir164297, FraserFir191924, FraserFir201372, FraserFir206599
OG0010865	BalsamFir93631		FraserFir114709, FraserFir156584, FraserFir161995, FraserFir195118, FraserFir75194, FraserFir91615
OG0010898	BalsamFir96636		FraserFir104491, FraserFir144350, FraserFir162672, FraserFir166131, FraserFir171439, FraserFir177088
OG0010901	BalsamFir97043		FraserFir118358, FraserFir178524, FraserFir183557, FraserFir93671, FraserFir95946, FraserFir98470
OG0010902	BalsamFir97062		FraserFir126017, FraserFir145188, FraserFir150872, FraserFir157431, FraserFir27856, FraserFir72148
OG0010906	BalsamFir97431		FraserFir156576, FraserFir166741, FraserFir190538, FraserFir207232, FraserFir208455, FraserFir99505
OG0010915	BalsamFir98282		FraserFir105840, FraserFir106299, FraserFir106794, FraserFir164613, FraserFir67542, FraserFir77764
OG0010917	BalsamFir98437		FraserFir117016, FraserFir135397, FraserFir143361, FraserFir152118, FraserFir167557, FraserFir85328
OG0010918	BalsamFir104057, BalsamFir98504		FraserFir110961, FraserFir115644, FraserFir138548, FraserFir140476, FraserFir145922
OG0010925	BalsamFir98903		FraserFir128142, FraserFir161428, FraserFir166029, FraserFir49498, FraserFir49585, FraserFir83387
OG0010929	BalsamFir99317		FraserFir142134, FraserFir177304, FraserFir179220, FraserFir179275, FraserFir182129, FraserFir184459
OG0010931	BalsamFir99378		FraserFir148523, FraserFir179795, FraserFir183775, FraserFir196034, FraserFir199691, FraserFir77797
OG0010945	BalsamFir101140		FraserFir107324, FraserFir129275, FraserFir161453, FraserFir207217, FraserFir69373, FraserFir93987
OG0010946	BalsamFir101162		FraserFir104167, FraserFir109577, FraserFir128680, FraserFir61796, FraserFir69570, FraserFir76133
OG0010949	BalsamFir101277		FraserFir120706, FraserFir153803, FraserFir156697, FraserFir162032, FraserFir175265, FraserFir63783
OG0010953	BalsamFir101706		FraserFir128986, FraserFir133279, FraserFir169279, FraserFir187926, FraserFir188038, FraserFir92455
OG0010954	BalsamFir101818		FraserFir111543, FraserFir127557, FraserFir135046, FraserFir168816, FraserFir200275, FraserFir204016
OG0010956	BalsamFir101957		FraserFir135188, FraserFir162370, FraserFir17796, FraserFir183044, FraserFir82297, FraserFir96190
OG0010958	BalsamFir102136		FraserFir150198, FraserFir184248, FraserFir193978, FraserFir194634, FraserFir198088, FraserFir202829
OG0010968	BalsamFir103291		FraserFir135743, FraserFir150664, FraserFir160478, FraserFir173182, FraserFir187973, FraserFir202501
OG0011754	BalsamFir998		FraserFir1139, FraserFir2231, FraserFir38104, FraserFir5431, FraserFir69383
OG0011800	BalsamFir1447		FraserFir1507, FraserFir1611, FraserFir2067, FraserFir2266, FraserFir3264
OG0011868	BalsamFir2281		FraserFir3691, FraserFir4302, FraserFir43674, FraserFir4592, FraserFir4691
OG0012152	BalsamFir5513, BalsamFir5533		FraserFir11607, FraserFir11818, FraserFir15338, FraserFir15971
OG0012245	BalsamFir6537, BalsamFir8264		FraserFir23477, FraserFir28303, FraserFir29914, FraserFir5478
OG0012381	BalsamFir8133		FraserFir18199, FraserFir18563, FraserFir19275, FraserFir19769, FraserFir28654
OG0012396	BalsamFir47762, BalsamFir74612, BalsamFir82607, BalsamFir8353, BalsamFir93742		FraserFir196923
OG0012414	BalsamFir8473		FraserFir11662, FraserFir17535, FraserFir21032, FraserFir23034, FraserFir57860
OG0012504	BalsamFir9525		FraserFir21874, FraserFir23334, FraserFir29879, FraserFir33804, FraserFir78295
OG0012578	BalsamFir10534		FraserFir21341, FraserFir24421, FraserFir25613, FraserFir26079, FraserFir27579
OG0012613	BalsamFir11021		FraserFir135796, FraserFir158344, FraserFir199088, FraserFir207887, FraserFir27619
OG0012726	BalsamFir12183, BalsamFir40855, BalsamFir42231		FraserFir113734, FraserFir151335, FraserFir168188
OG0012765	BalsamFir12615		FraserFir190729, FraserFir26401, FraserFir26683, FraserFir32529, FraserFir6920
OG0012793	BalsamFir13036, BalsamFir43104, BalsamFir55467, BalsamFir96453, BalsamFir98076		FraserFir199169
OG0013035	BalsamFir16038		FraserFir26059, FraserFir27797, FraserFir29790, FraserFir31030, FraserFir57442
OG0013116	BalsamFir16971		FraserFir133838, FraserFir42891, FraserFir48715, FraserFir56674, FraserFir57340
OG0013178	BalsamFir17801		FraserFir32662, FraserFir33432, FraserFir37729, FraserFir41066, FraserFir42986
OG0013274	BalsamFir19085, BalsamFir22684		FraserFir31112, FraserFir32679, FraserFir34075, FraserFir34261
OG0013276	BalsamFir19116		FraserFir105908, FraserFir108622, FraserFir111996, FraserFir61918, FraserFir88798
OG0013460	BalsamFir21421, BalsamFir38466		FraserFir102086, FraserFir121795, FraserFir9017, FraserFir9046
OG0013496	BalsamFir21787, BalsamFir36828, BalsamFir78542		FraserFir16279, FraserFir30483, FraserFir31877
OG0013513	BalsamFir21981, BalsamFir33540, BalsamFir37142, BalsamFir48227		FraserFir40882, FraserFir48265
OG0013642	BalsamFir23774		FraserFir36610, FraserFir38347, FraserFir42557, FraserFir54566, FraserFir61916
OG0013665	BalsamFir24068, BalsamFir44253, BalsamFir88070, BalsamFir90378, BalsamFir95121		FraserFir110293
OG0013669	BalsamFir24099, BalsamFir71180, BalsamFir72569, BalsamFir87288		FraserFir176399, FraserFir189944
OG0013696	BalsamFir24386, BalsamFir51446, BalsamFir67600, BalsamFir96894		FraserFir190862, FraserFir195826
OG0013713	BalsamFir24629, BalsamFir32101, BalsamFir38436, BalsamFir40739, BalsamFir77270		FraserFir86567
OG0013715	BalsamFir24649, BalsamFir38648		FraserFir46741, FraserFir50749, FraserFir56192, FraserFir71618
OG0013731	BalsamFir24793, BalsamFir24859, BalsamFir42223		FraserFir48008, FraserFir56432, FraserFir60709
OG0013788	BalsamFir25683		FraserFir148949, FraserFir169602, FraserFir188381, FraserFir197339, FraserFir23258
OG0013828	BalsamFir100019, BalsamFir26172, BalsamFir49578, BalsamFir64601, BalsamFir69298		FraserFir165229
OG0013862	BalsamFir26604, BalsamFir43530, BalsamFir50153, BalsamFir97361		FraserFir122722, FraserFir160028
OG0013997	BalsamFir28370, BalsamFir48747		FraserFir30209, FraserFir36087, FraserFir40424, FraserFir46550
OG0014051	BalsamFir29077		FraserFir100732, FraserFir38585, FraserFir42138, FraserFir44371, FraserFir47109
OG0014080	BalsamFir103606, BalsamFir29351, BalsamFir40286		FraserFir150786, FraserFir193000, FraserFir193933
OG0014209	BalsamFir31490		FraserFir12397, FraserFir15158, FraserFir19620, FraserFir34028, FraserFir34359
OG0014212	BalsamFir31507		FraserFir175123, FraserFir51394, FraserFir53552, FraserFir65815, FraserFir97069
OG0014224	BalsamFir31662		FraserFir122408, FraserFir68670, FraserFir76738, FraserFir95211, FraserFir99721
OG0014237	BalsamFir31893, BalsamFir69749, BalsamFir76172		FraserFir62659, FraserFir67089, FraserFir69289
OG0014281	BalsamFir32525		FraserFir121067, FraserFir162700, FraserFir192350, FraserFir72548, FraserFir86538
OG0014298	BalsamFir32863, BalsamFir48142		FraserFir155791, FraserFir172385, FraserFir180651, FraserFir74142
OG0014354	BalsamFir33580, BalsamFir43229		FraserFir60590, FraserFir61337, FraserFir69178, FraserFir91236
OG0014356	BalsamFir33608		FraserFir50790, FraserFir53294, FraserFir53559, FraserFir54654, FraserFir56039
OG0014379	BalsamFir33925, BalsamFir65767		FraserFir125369, FraserFir39485, FraserFir56737, FraserFir85398
OG0014395	BalsamFir34190, BalsamFir35791, BalsamFir37476, BalsamFir45638		FraserFir80146, FraserFir98394
OG0014405	BalsamFir34400		FraserFir111214, FraserFir144991, FraserFir192119, FraserFir21295, FraserFir97887
OG0014427	BalsamFir34642		FraserFir47288, FraserFir54377, FraserFir59019, FraserFir63240, FraserFir86504
OG0014467	BalsamFir35289, BalsamFir42499, BalsamFir87013		FraserFir140479, FraserFir164647, FraserFir192221
OG0014482	BalsamFir35535, BalsamFir40065		FraserFir78651, FraserFir83111, FraserFir84283, FraserFir85581
OG0014519	BalsamFir36155		FraserFir101169, FraserFir115574, FraserFir120454, FraserFir137381, FraserFir207274
OG0014524	BalsamFir36215, BalsamFir88541, BalsamFir99793		FraserFir139301, FraserFir151550, FraserFir78821
OG0014536	BalsamFir36442		FraserFir127333, FraserFir132046, FraserFir153240, FraserFir172754, FraserFir197361
OG0014538	BalsamFir100327, BalsamFir36465, BalsamFir44074		FraserFir78875, FraserFir83233, FraserFir94075
OG0014575	BalsamFir36907, BalsamFir51276, BalsamFir52586, BalsamFir96769		FraserFir45499, FraserFir80996
OG0014581	BalsamFir36983		FraserFir30282, FraserFir32730, FraserFir34468, FraserFir36674, FraserFir40600
OG0014651	BalsamFir37982		FraserFir11865, FraserFir17323, FraserFir30194, FraserFir67821, FraserFir80840
OG0014658	BalsamFir38087		FraserFir10602, FraserFir15093, FraserFir15397, FraserFir22872, FraserFir28014
OG0014673	BalsamFir38225, BalsamFir43136, BalsamFir45369, BalsamFir50812		FraserFir78344, FraserFir83555
OG0014713	BalsamFir38831		FraserFir125649, FraserFir147196, FraserFir162137, FraserFir178995, FraserFir186122
OG0014727	BalsamFir39032, BalsamFir39685		FraserFir101591, FraserFir142086, FraserFir68889, FraserFir99999
OG0014752	BalsamFir39505		FraserFir52707, FraserFir55005, FraserFir61516, FraserFir64388, FraserFir87974
OG0014763	BalsamFir39749		FraserFir11943, FraserFir13518, FraserFir33123, FraserFir77009, FraserFir92739
OG0014767	BalsamFir39792, BalsamFir50391, BalsamFir57890, BalsamFir73816, BalsamFir99534		FraserFir171092
OG0014768	BalsamFir102822, BalsamFir39805, BalsamFir47690, BalsamFir70503, BalsamFir98778		FraserFir99458
OG0014769	BalsamFir39841, BalsamFir59202		FraserFir100258, FraserFir103580, FraserFir114087, FraserFir176140
OG0014773	BalsamFir39925		FraserFir124284, FraserFir130144, FraserFir26190, FraserFir39227, FraserFir47842
OG0014808	BalsamFir40476		FraserFir100796, FraserFir109642, FraserFir204976, FraserFir81628, FraserFir86815
OG0014811	BalsamFir40525, BalsamFir98758		FraserFir199630, FraserFir58482, FraserFir81650, FraserFir91985
OG0014826	BalsamFir40803, BalsamFir76193, BalsamFir85835		FraserFir126109, FraserFir164548, FraserFir172025
OG0014837	BalsamFir41018		FraserFir133253, FraserFir70617, FraserFir74502, FraserFir77627, FraserFir97302
OG0014872	BalsamFir41749, BalsamFir41797		FraserFir136352, FraserFir190492, FraserFir74528, FraserFir97232
OG0014882	BalsamFir41885, BalsamFir46077		FraserFir144713, FraserFir166106, FraserFir174233, FraserFir209193
OG0014887	BalsamFir42008		FraserFir113653, FraserFir160486, FraserFir160885, FraserFir179406, FraserFir184499
OG0014889	BalsamFir42035		FraserFir104262, FraserFir110717, FraserFir132701, FraserFir133863, FraserFir204312
OG0014895	BalsamFir42139, BalsamFir44707, BalsamFir46097, BalsamFir74662		FraserFir62575, FraserFir69209
OG0014906	BalsamFir42362, BalsamFir50579		FraserFir71576, FraserFir80280, FraserFir84852, FraserFir89200
OG0014911	BalsamFir42437, BalsamFir56403, BalsamFir56555		FraserFir135244, FraserFir155696, FraserFir200937
OG0014956	BalsamFir43140, BalsamFir57862, BalsamFir82635, BalsamFir89739, BalsamFir95357		FraserFir131396
OG0014958	BalsamFir43172		FraserFir134206, FraserFir19161, FraserFir28882, FraserFir37278, FraserFir80885
OG0014963	BalsamFir43223		FraserFir133498, FraserFir206767, FraserFir63656, FraserFir82732, FraserFir85963
OG0014973	BalsamFir43353		FraserFir108643, FraserFir119211, FraserFir62855, FraserFir72784, FraserFir91133
OG0014979	BalsamFir43454, BalsamFir69678, BalsamFir99388		FraserFir64019, FraserFir66985, FraserFir67595
OG0015012	BalsamFir43941, BalsamFir51041, BalsamFir51913, BalsamFir65033, BalsamFir93516		FraserFir95779
OG0015013	BalsamFir43960		FraserFir120843, FraserFir125302, FraserFir137006, FraserFir149209, FraserFir191969
OG0015034	BalsamFir44259, BalsamFir72271, BalsamFir87170, BalsamFir93959		FraserFir112252, FraserFir162886
OG0015046	BalsamFir100674, BalsamFir103847, BalsamFir44373		FraserFir160792, FraserFir36312, FraserFir41765
OG0015087	BalsamFir45464, BalsamFir56005		FraserFir127255, FraserFir13572, FraserFir30848, FraserFir94788
OG0015112	BalsamFir45974, BalsamFir47495, BalsamFir49657, BalsamFir50415, BalsamFir66911		FraserFir159501
OG0015138	BalsamFir46363		FraserFir148026, FraserFir208398, FraserFir88737, FraserFir89838, FraserFir97931
OG0015140	BalsamFir46482, BalsamFir49222, BalsamFir89385, BalsamFir93908, BalsamFir99532		FraserFir196413
OG0015161	BalsamFir46920, BalsamFir60877, BalsamFir66202, BalsamFir68802		FraserFir183164, FraserFir29610
OG0015166	BalsamFir47021, BalsamFir63091		FraserFir100586, FraserFir123367, FraserFir190044, FraserFir200163
OG0015172	BalsamFir100115, BalsamFir47105, BalsamFir69075, BalsamFir71466		FraserFir103221, FraserFir146624
OG0015177	BalsamFir47174, BalsamFir94479		FraserFir131705, FraserFir167475, FraserFir78030, FraserFir86536
OG0015194	BalsamFir47508, BalsamFir52545		FraserFir130448, FraserFir192596, FraserFir200417, FraserFir93629
OG0015201	BalsamFir47755, BalsamFir49927		FraserFir101270, FraserFir118802, FraserFir85177, FraserFir85625
OG0015218	BalsamFir48085, BalsamFir85928, BalsamFir98500		FraserFir134167, FraserFir92133, FraserFir97818
OG0015260	BalsamFir48846		FraserFir105428, FraserFir126921, FraserFir81359, FraserFir87834, FraserFir89328
OG0015261	BalsamFir102032, BalsamFir48892		FraserFir153790, FraserFir188987, FraserFir198328, FraserFir91696
OG0015277	BalsamFir49166, BalsamFir55624, BalsamFir61057, BalsamFir70705, BalsamFir80303		FraserFir199658
OG0015278	BalsamFir49170, BalsamFir80794		FraserFir134782, FraserFir187330, FraserFir39620, FraserFir53834
OG0015306	BalsamFir49843, BalsamFir53416		FraserFir109617, FraserFir206488, FraserFir82378, FraserFir92872
OG0015321	BalsamFir50023, BalsamFir54242, BalsamFir56806, BalsamFir62940, BalsamFir66543		FraserFir138800
OG0015341	BalsamFir50462		FraserFir139429, FraserFir167116, FraserFir208729, FraserFir45981, FraserFir91424
OG0015365	BalsamFir51019, BalsamFir51700, BalsamFir54390, BalsamFir65748		FraserFir114120, FraserFir121050
OG0015376	BalsamFir51200, BalsamFir66226, BalsamFir77092, BalsamFir89681, BalsamFir94918		FraserFir200443
OG0015383	BalsamFir51414		FraserFir151506, FraserFir152782, FraserFir167893, FraserFir179429, FraserFir180279
OG0015392	BalsamFir51550, BalsamFir88477		FraserFir106157, FraserFir106827, FraserFir141276, FraserFir188410
OG0015403	BalsamFir51769, BalsamFir72710		FraserFir103295, FraserFir109711, FraserFir116045, FraserFir152012
OG0015412	BalsamFir51888, BalsamFir54711, BalsamFir61679, BalsamFir95009		FraserFir108795, FraserFir140457
OG0015417	BalsamFir51975		FraserFir154689, FraserFir155297, FraserFir170761, FraserFir183461, FraserFir188914
OG0015422	BalsamFir52016, BalsamFir74941, BalsamFir86755		FraserFir128385, FraserFir132438, FraserFir134728
OG0015424	BalsamFir52045, BalsamFir53321, BalsamFir67063, BalsamFir83910, BalsamFir99688		FraserFir101645
OG0015434	BalsamFir52213, BalsamFir72648, BalsamFir93279		FraserFir196766, FraserFir198373, FraserFir204813
OG0015437	BalsamFir52292, BalsamFir53455, BalsamFir56946		FraserFir100086, FraserFir102803, FraserFir201606
OG0015449	BalsamFir101449, BalsamFir52676, BalsamFir54912, BalsamFir63874, BalsamFir78343		FraserFir145598
OG0015450	BalsamFir52728, BalsamFir82639		FraserFir108719, FraserFir113364, FraserFir141843, FraserFir64739
OG0015452	BalsamFir100093, BalsamFir52767		FraserFir100761, FraserFir24461, FraserFir58592, FraserFir61538
OG0015453	BalsamFir52795, BalsamFir76092		FraserFir113832, FraserFir139167, FraserFir69141, FraserFir71727
OG0015466	BalsamFir53267		FraserFir129106, FraserFir174333, FraserFir193590, FraserFir203826, FraserFir71990
OG0015472	BalsamFir53417, BalsamFir53726, BalsamFir55117, BalsamFir56745		FraserFir114242, FraserFir120088
OG0015475	BalsamFir100051, BalsamFir53458, BalsamFir76126, BalsamFir80186, BalsamFir97680		FraserFir133803
OG0015484	BalsamFir53697, BalsamFir84010, BalsamFir84152, BalsamFir99312		FraserFir138170, FraserFir98467
OG0015489	BalsamFir100119, BalsamFir53825, BalsamFir59780, BalsamFir66267		FraserFir165540, FraserFir201423
OG0015505	BalsamFir54137, BalsamFir56537, BalsamFir59761, BalsamFir77280		FraserFir78188, FraserFir82882
OG0015507	BalsamFir54230, BalsamFir87801		FraserFir116354, FraserFir133799, FraserFir160316, FraserFir44105
OG0015508	BalsamFir54233		FraserFir129192, FraserFir149998, FraserFir166721, FraserFir192652, FraserFir207019
OG0015514	BalsamFir54307, BalsamFir66753, BalsamFir72561, BalsamFir72837		FraserFir92888, FraserFir93310
OG0015521	BalsamFir54403, BalsamFir57156, BalsamFir66613, BalsamFir80197		FraserFir169460, FraserFir208080
OG0015533	BalsamFir54693, BalsamFir73772, BalsamFir96421		FraserFir160288, FraserFir190291, FraserFir203859
OG0015534	BalsamFir54722, BalsamFir59434, BalsamFir79368, BalsamFir98482		FraserFir100527, FraserFir129102
OG0015536	BalsamFir101690, BalsamFir54734, BalsamFir61295, BalsamFir63612, BalsamFir78911		FraserFir185835
OG0015537	BalsamFir101028, BalsamFir54758, BalsamFir70001		FraserFir165791, FraserFir186234, FraserFir198222
OG0015541	BalsamFir54878, BalsamFir72366, BalsamFir91282		FraserFir121518, FraserFir154602, FraserFir192061
OG0015551	BalsamFir55151, BalsamFir67338, BalsamFir79593, BalsamFir81607, BalsamFir86654		FraserFir146774
OG0015556	BalsamFir55242		FraserFir131048, FraserFir132884, FraserFir172614, FraserFir181652, FraserFir183709
OG0015559	BalsamFir55379, BalsamFir82454		FraserFir163915, FraserFir171754, FraserFir174132, FraserFir183429
OG0015563	BalsamFir55437, BalsamFir68256, BalsamFir73333, BalsamFir76479		FraserFir148610, FraserFir189513
OG0015564	BalsamFir101644, BalsamFir55447, BalsamFir99112		FraserFir156306, FraserFir158783, FraserFir206528
OG0015565	BalsamFir55459		FraserFir124438, FraserFir130091, FraserFir162506, FraserFir176443, FraserFir190720
OG0015570	BalsamFir55585, BalsamFir72850, BalsamFir91962, BalsamFir97001		FraserFir176977, FraserFir69489
OG0015572	BalsamFir55611		FraserFir132722, FraserFir168475, FraserFir200408, FraserFir204740, FraserFir53448
OG0015583	BalsamFir55744, BalsamFir60191, BalsamFir79638, BalsamFir89104, BalsamFir89293		FraserFir209786
OG0015594	BalsamFir55965, BalsamFir61454, BalsamFir81797		FraserFir124424, FraserFir181470, FraserFir198991
OG0015620	BalsamFir104012, BalsamFir56749, BalsamFir89850		FraserFir115082, FraserFir139537, FraserFir142948
OG0015621	BalsamFir56790		FraserFir111130, FraserFir128541, FraserFir144982, FraserFir92166, FraserFir97701
OG0015626	BalsamFir56865		FraserFir116890, FraserFir149322, FraserFir160128, FraserFir165220, FraserFir208159
OG0015641	BalsamFir57295, BalsamFir88093		FraserFir102868, FraserFir105389, FraserFir95576, FraserFir95616
OG0015645	BalsamFir57347, BalsamFir67800, BalsamFir90233, BalsamFir96400		FraserFir195332, FraserFir88466
OG0015650	BalsamFir57452		FraserFir118123, FraserFir153105, FraserFir171791, FraserFir201926, FraserFir48370
OG0015662	BalsamFir57668		FraserFir113024, FraserFir135173, FraserFir147305, FraserFir22449, FraserFir93152
OG0015665	BalsamFir57798, BalsamFir58228		FraserFir128959, FraserFir162705, FraserFir197197, FraserFir94826
OG0015678	BalsamFir58157, BalsamFir59701, BalsamFir60712, BalsamFir62147, BalsamFir85245		FraserFir135742
OG0015694	BalsamFir58668, BalsamFir78191, BalsamFir81074, BalsamFir87566		FraserFir164253, FraserFir191721
OG0015695	BalsamFir58670		FraserFir116339, FraserFir127340, FraserFir128261, FraserFir166129, FraserFir178775
OG0015696	BalsamFir58696		FraserFir127663, FraserFir128795, FraserFir158037, FraserFir48606, FraserFir91113
OG0015704	BalsamFir58941, BalsamFir60740, BalsamFir82507		FraserFir74001, FraserFir74737, FraserFir84411
OG0015705	BalsamFir58948		FraserFir104348, FraserFir142763, FraserFir174185, FraserFir203242, FraserFir92217
OG0015706	BalsamFir58964, BalsamFir67731, BalsamFir74095		FraserFir107566, FraserFir108042, FraserFir141429
OG0015710	BalsamFir59050, BalsamFir78475		FraserFir152708, FraserFir167618, FraserFir181680, FraserFir209218
OG0015711	BalsamFir59071, BalsamFir69943		FraserFir118822, FraserFir144872, FraserFir157323, FraserFir68699
OG0015719	BalsamFir59323, BalsamFir60903, BalsamFir66373		FraserFir111038, FraserFir117164, FraserFir130784
OG0015725	BalsamFir59444		FraserFir121214, FraserFir123708, FraserFir129726, FraserFir135464, FraserFir163739
OG0015732	BalsamFir59632		FraserFir118293, FraserFir134874, FraserFir144188, FraserFir183880, FraserFir207845
OG0015749	BalsamFir60113, BalsamFir72566, BalsamFir87293, BalsamFir93378		FraserFir73802, FraserFir82764
OG0015750	BalsamFir60144, BalsamFir91067		FraserFir58113, FraserFir60649, FraserFir61466, FraserFir83869
OG0015751	BalsamFir104004, BalsamFir60145, BalsamFir68597, BalsamFir72853, BalsamFir75168		FraserFir125111
OG0015752	BalsamFir103061, BalsamFir60180, BalsamFir62209, BalsamFir63063, BalsamFir66698		FraserFir193425
OG0015765	BalsamFir60811, BalsamFir81340, BalsamFir89672		FraserFir114485, FraserFir167639, FraserFir81483
OG0015774	BalsamFir61047		FraserFir107831, FraserFir127727, FraserFir171994, FraserFir241, FraserFir67401
OG0015780	BalsamFir61192, BalsamFir65716, BalsamFir68734, BalsamFir71365, BalsamFir75166		FraserFir206353
OG0015785	BalsamFir61355, BalsamFir64140, BalsamFir66717, BalsamFir68799		FraserFir130701, FraserFir133474
OG0015786	BalsamFir61386, BalsamFir95891		FraserFir106125, FraserFir152966, FraserFir156538, FraserFir205042
OG0015800	BalsamFir61697		FraserFir74815, FraserFir77053, FraserFir83705, FraserFir91011, FraserFir99907
OG0015801	BalsamFir61704, BalsamFir63463, BalsamFir68027, BalsamFir75708, BalsamFir76322		FraserFir166894
OG0015814	BalsamFir61995, BalsamFir77301, BalsamFir98306, BalsamFir99695		FraserFir158884, FraserFir85659
OG0015819	BalsamFir62236		FraserFir61885, FraserFir65306, FraserFir66356, FraserFir68527, FraserFir71266
OG0015835	BalsamFir102001, BalsamFir62785, BalsamFir70514, BalsamFir93684, BalsamFir98821		FraserFir129913
OG0015836	BalsamFir62834		FraserFir113106, FraserFir195264, FraserFir75708, FraserFir75730, FraserFir84519
OG0015838	BalsamFir62859, BalsamFir70536, BalsamFir88306, BalsamFir93381, BalsamFir97360		FraserFir184659
OG0015845	BalsamFir63066, BalsamFir64593, BalsamFir65055, BalsamFir72685		FraserFir131874, FraserFir171466
OG0015858	BalsamFir63441		FraserFir138881, FraserFir165322, FraserFir188883, FraserFir198113, FraserFir57518
OG0015877	BalsamFir63888, BalsamFir73286, BalsamFir76590, BalsamFir77903, BalsamFir94265		FraserFir102808
OG0015879	BalsamFir63894, BalsamFir78878, BalsamFir92179		FraserFir138951, FraserFir167707, FraserFir179448
OG0015880	BalsamFir63910, BalsamFir82998		FraserFir111485, FraserFir60391, FraserFir71835, FraserFir89560
OG0015882	BalsamFir63942, BalsamFir97451		FraserFir16627, FraserFir84010, FraserFir90157, FraserFir95183
OG0015889	BalsamFir64075		FraserFir110185, FraserFir114792, FraserFir170188, FraserFir200099, FraserFir96528
OG0015893	BalsamFir64172, BalsamFir66119		FraserFir121051, FraserFir146247, FraserFir153461, FraserFir158583
